"id","label","desc","wikidata_id","original_id","width","height","depth","thickness","h_status","w_status","t_status","discovery_year","discovery_who","currentsetting","currentlocation","form","completeness","preservation","preservation_note","smr_no"
10000118,"CIIC 203 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q67978531","203",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000119,"CIIC 204 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892754","204",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000120,"CIIC 205 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892756","205",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000121,"CIIC 206 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892757","206",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000122,"CIIC 207 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892761","207",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000123,"CIIC 208 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892763","208",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000124,"CIIC 209 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892767","209",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000125,"CIIC 21 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70899529","21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000126,"CIIC 210 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892772","210",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000127,"CIIC 211 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892774","211",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000128,"CIIC 212 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892778","212",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000129,"CIIC 213 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892780","213",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000130,"CIIC 214 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892784","214",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000131,"CIIC 215 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892785","215",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000132,"CIIC 216 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892787","216",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000133,"CIIC 217 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892791","217",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000134,"CIIC 218 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892792","218",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000135,"CIIC 218a (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q85411181","218a",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000136,"CIIC 219 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892797","219",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000137,"CIIC 22 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70899530","22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000138,"CIIC 220 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892799","220",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000139,"CIIC 221 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892801","221",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000140,"CIIC 222 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892805","222",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000141,"CIIC 223 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892807","223",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000142,"CIIC 224 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892808","224",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000143,"CIIC 225 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892810","225",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000144,"CIIC 226 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892813","226",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000145,"CIIC 227 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892814","227",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000146,"CIIC 228 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892818","228",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000147,"CIIC 229 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892821","229",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000148,"CIIC 23 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70899537","23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000149,"CIIC 230 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892823","230",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000150,"CIIC 231 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892827","231",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000151,"CIIC 232 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892828","232",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000152,"CIIC 233 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892829","233",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000153,"CIIC 234 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892834","234",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000154,"CIIC 235 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892835","235",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000155,"CIIC 236 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892837","236",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000156,"CIIC 237 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892842","237",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000157,"CIIC 238 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892844","238",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000158,"CIIC 239 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892846","239",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000159,"CIIC 24 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70899538","24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000160,"CIIC 240 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892848","240",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000161,"CIIC 241 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892851","241",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000162,"CIIC 242 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892852","242",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000163,"CIIC 242a (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q85411211","242a",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000164,"CIIC 243 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892854","243",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000165,"CIIC 244 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892857","244",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000166,"CIIC 245 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892859","245",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000167,"CIIC 246 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892864","246",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000168,"CIIC 246a (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q85410004","246a",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000169,"CIIC 246b (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q85410013","246b",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000170,"CIIC 247 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892869","247",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000171,"CIIC 248 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892870","248",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000172,"CIIC 249 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892873","249",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000173,"CIIC 25 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70899541","25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000174,"CIIC 250 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892889","250",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000175,"CIIC 251 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892894","251",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000176,"CIIC 252 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892895","252",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000177,"CIIC 253 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892897","253",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000178,"CIIC 254 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892906","254",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000179,"CIIC 255 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892907","255",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000180,"CIIC 256 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892910","256",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000181,"CIIC 256a (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q85410047","256a",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000182,"CIIC 257 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892912","257",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000183,"CIIC 258 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892914","258",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000184,"CIIC 259 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892917","259",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000185,"CIIC 26 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70899544","26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000186,"CIIC 260 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892919","260",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000187,"CIIC 261 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892920","261",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000188,"CIIC 262 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70885701","262",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000189,"CIIC 263 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892923","263",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000190,"CIIC 264 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892924","264",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000191,"CIIC 265 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892930","265",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000192,"CIIC 266 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892932","266",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000193,"CIIC 267 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892933","267",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000194,"CIIC 268 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892935","268",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000195,"CIIC 269 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892937","269",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000196,"CIIC 27 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892342","27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000197,"CIIC 270 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892938","270",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000198,"CIIC 271 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892940","271",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000199,"CIIC 272 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892943","272",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000200,"CIIC 273 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892944","273",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000201,"CIIC 274 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892950","274",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000202,"CIIC 275 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892951","275",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000203,"CIIC 276 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892952","276",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000204,"CIIC 277 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892956","277",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000205,"CIIC 278 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892957","278",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000206,"CIIC 279 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892959","279",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000207,"CIIC 28 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892353","28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000208,"CIIC 280 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892962","280",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000209,"CIIC 281 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892964","281",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000210,"CIIC 282 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892966","282",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000211,"CIIC 283 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892968","283",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000212,"CIIC 284 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892970","284",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000213,"CIIC 285 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892972","285",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000214,"CIIC 286 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892975","286",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000215,"CIIC 287 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892978","287",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000216,"CIIC 288 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892979","288",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000217,"CIIC 289 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892982","289",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000218,"CIIC 29 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892354","29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000219,"CIIC 290 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892984","290",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000220,"CIIC 291 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892987","291",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000221,"CIIC 292 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892992","292",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000222,"CIIC 293 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892993","293",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000223,"CIIC 294 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892996","294",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000224,"CIIC 295 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892999","295",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000225,"CIIC 296 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70893002","296",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000226,"CIIC 297 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70893003","297",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000227,"CIIC 298 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70893005","298",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000228,"CIIC 299 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70893008","299",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000229,"CIIC 3 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892278","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000230,"CIIC 30 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70892357","30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000231,"CIIC 300 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70893010","300",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000232,"CIIC 301 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70893016","301",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000233,"CIIC 302 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70893017","302",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10000234,"CIIC 303 (Ogham Stone Concept by RAS Macalister)","Ogham Stone, Ireland","Q70893020","303",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
